DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;TOTAL 
2017;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;SANTA ELENA;1
2017;02 Febrero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";TUNGURAHUA;1
2017;09 Septiembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";COTOPAXI;3
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTA ELENA;3
2017;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;SANTO DOMINGO DE LOS TSACHILAS;11
2017;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;LOS RIOS;13
2017;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ESMERALDAS;6
2017;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ORELLANA;11
2017;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;4
2017;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;NAPO;2
2017;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MORONA SANTIAGO;2
2017;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;NAPO;6
2017;05 Mayo;J;INFORMACIÓN Y COMUNICACIÓN.;EL ORO;2
2017;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOJA;9
2017;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ZAMORA CHINCHIPE;1
2017;12 Diciembre;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;ESMERALDAS;1
2017;03 Marzo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;AZUAY;2
2017;02 Febrero;P;ENSEÑANZA.;ZAMORA CHINCHIPE;2
2017;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;1
2017;02 Febrero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GUAYAS;1
2017;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;ESMERALDAS;10
2017;09 Septiembre;9;VERIFICAR;PICHINCHA;1
2017;11 Noviembre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;LOJA;1807
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;SANTA ELENA;6
2017;02 Febrero;F;CONSTRUCCIÓN.;SANTA ELENA;6
2017;06 Junio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";AZUAY;1
2017;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;ORELLANA;7
2017;12 Diciembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ESMERALDAS;12
2017;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTA ELENA;2
2017;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTA ELENA;9
2017;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;NAPO;3
2017;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;ZAMORA CHINCHIPE;2
2017;11 Noviembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;CHIMBORAZO;1
2017;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;NAPO;3
2017;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;EL ORO;2
2017;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;7
2017;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;TUNGURAHUA;4
2017;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTO DOMINGO DE LOS TSACHILAS;2
2017;06 Junio;P;ENSEÑANZA.;ORELLANA;1
2017;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";MORONA SANTIAGO;2
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GALAPAGOS;2
2017;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PASTAZA;3
2017;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;ORELLANA;2
2017;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;2
2017;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SUCUMBIOS;7
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;3
2017;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CAÑAR;2
2017;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ESMERALDAS;2
2017;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;NAPO;7
2017;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;LOJA;1
2017;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CARCHI;3
2017;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GALAPAGOS;2
2017;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;TUNGURAHUA;1
2017;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";TUNGURAHUA;1
2017;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;LOS RIOS;3
2017;05 Mayo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";BOLIVAR;1
2017;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;LOJA;7
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;COTOPAXI;3
2017;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;ORELLANA;3
2017;06 Junio;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;MANABI;1
2017;05 Mayo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;SANTA ELENA;1
2017;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;5
2017;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;NAPO;2
2017;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CARCHI;2
2017;01 Enero;J;INFORMACIÓN Y COMUNICACIÓN.;CAÑAR;2
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;NAPO;2
2017;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ZAMORA CHINCHIPE;1
2017;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTA ELENA;5
2017;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;IMBABURA;3
2017;10 Octubre;J;INFORMACIÓN Y COMUNICACIÓN.;ZAMORA CHINCHIPE;2
2017;01 Enero;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;IMBABURA;1
2017;03 Marzo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;MORONA SANTIAGO;1
2017;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;GALAPAGOS;1
2017;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;NAPO;1
2017;08 Agosto;J;INFORMACIÓN Y COMUNICACIÓN.;MORONA SANTIAGO;1
2017;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOJA;2
2017;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ORELLANA;4
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GALAPAGOS;1
2017;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;1
2017;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ORELLANA;1
2017;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;CARCHI;1
2017;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ESMERALDAS;1
2017;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;MORONA SANTIAGO;1
2017;11 Noviembre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;CAÑAR;196
2017;07 Julio;F;CONSTRUCCIÓN.;ORELLANA;2
2017;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;ORELLANA;10
2017;12 Diciembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;LOS RIOS;1
2017;11 Noviembre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;ZAMORA CHINCHIPE;23
2017;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;SUCUMBIOS;2
2017;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;NAPO;39
2017;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CHIMBORAZO;18
2017;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;TUNGURAHUA;76
2017;10 Octubre;P;ENSEÑANZA.;ORELLANA;1
2017;11 Noviembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";PICHINCHA;1
2017;11 Noviembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";LOJA;1
2017;12 Diciembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";AZUAY;2
2017;01 Enero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";MORONA SANTIAGO;1
2017;06 Junio;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SANTO DOMINGO DE LOS TSACHILAS;1
2017;06 Junio;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";LOJA;1
2017;08 Agosto;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";ORELLANA;1
2017;04 Abril;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SUCUMBIOS;1
2017;05 Mayo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GUAYAS;1
2017;09 Septiembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";AZUAY;1
2017;03 Marzo;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";LOJA;1
2017;12 Diciembre;P;ENSEÑANZA.;GALAPAGOS;1
2017;04 Abril;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;SUCUMBIOS;1
2017;10 Octubre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;PICHINCHA;1
2017;11 Noviembre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;COTOPAXI;2
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;3715
2017;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;50
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;2053
2017;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;SANTA ELENA;13
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;109
2017;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;56
2017;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;AZUAY;68
2017;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;51
2017;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;SANTO DOMINGO DE LOS TSACHILAS;9
2017;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;295
2017;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;4
2017;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;156
2017;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;AZUAY;1752
2017;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;147
2017;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;44
2017;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;588
2017;07 Julio;P;ENSEÑANZA.;AZUAY;19
2017;11 Noviembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;50
2017;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;29
2017;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;51
2017;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MORONA SANTIAGO;3
2017;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;51
2017;10 Octubre;V;SIN ACTIVIDAD ECONOMICA - CIIU;AZUAY;1
2017;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;13
2017;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;NAPO;30
2017;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;GUAYAS;566
2017;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GUAYAS;180
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;443
2017;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;51
2017;08 Agosto;P;ENSEÑANZA.;PASTAZA;8
2017;11 Noviembre;F;CONSTRUCCIÓN.;MORONA SANTIAGO;17
2017;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;PICHINCHA;130
2017;04 Abril;P;ENSEÑANZA.;AZUAY;16
2017;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;42
2017;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;LOJA;5
2017;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;AZUAY;27
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOJA;180
2017;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MORONA SANTIAGO;29
2017;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;25
2017;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;38
2017;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOJA;96
2017;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;639
2017;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GUAYAS;101
2017;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;92
2017;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;TUNGURAHUA;17
2017;05 Mayo;J;INFORMACIÓN Y COMUNICACIÓN.;AZUAY;4
2017;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;50
2017;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;108
2017;01 Enero;P;ENSEÑANZA.;TUNGURAHUA;38
2017;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;43
2017;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;BOLIVAR;3
2017;01 Enero;F;CONSTRUCCIÓN.;MANABI;42
2017;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;LOS RIOS;21
2017;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;BOLIVAR;14
2017;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;LOS RIOS;11
2017;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;14
2017;06 Junio;P;ENSEÑANZA.;LOS RIOS;12
2017;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;7
2017;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;BOLIVAR;6
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;26
2017;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;BOLIVAR;3
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;24
2017;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PICHINCHA;221
2017;08 Agosto;P;ENSEÑANZA.;BOLIVAR;8
2017;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTO DOMINGO DE LOS TSACHILAS;67
2017;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;9
2017;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;35
2017;09 Septiembre;F;CONSTRUCCIÓN.;BOLIVAR;5
2017;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;56
2017;05 Mayo;P;ENSEÑANZA.;BOLIVAR;5
2017;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SUCUMBIOS;42
2017;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;GUAYAS;52
2017;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;50
2017;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PICHINCHA;311
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;33
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;49
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;3
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;607
2017;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CHIMBORAZO;86
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;4
2017;09 Septiembre;P;ENSEÑANZA.;CHIMBORAZO;33
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;CHIMBORAZO;24
2017;02 Febrero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";PICHINCHA;2
2017;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;673
2017;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CHIMBORAZO;111
2017;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;112
2017;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;CHIMBORAZO;18
2017;04 Abril;F;CONSTRUCCIÓN.;PASTAZA;16
2017;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SUCUMBIOS;8
2017;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;PICHINCHA;148
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;CAÑAR;30
2017;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CHIMBORAZO;64
2017;05 Mayo;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CHIMBORAZO;1
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;MANABI;132
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CHIMBORAZO;59
2017;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;645
2017;11 Noviembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CHIMBORAZO;21
2017;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;CARCHI;3
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CARCHI;12
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CARCHI;5
2017;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;9
2017;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";COTOPAXI;105
2017;02 Febrero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;CARCHI;1
2017;08 Agosto;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;19
2017;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;COTOPAXI;25
2017;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;10
2017;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;LOS RIOS;26
2017;03 Marzo;F;CONSTRUCCIÓN.;PICHINCHA;326
2017;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;COTOPAXI;10
2017;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;COTOPAXI;19
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";COTOPAXI;79
2017;09 Septiembre;F;CONSTRUCCIÓN.;PICHINCHA;72
2017;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ORELLANA;31
2017;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CARCHI;20
2017;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;3
2017;08 Agosto;P;ENSEÑANZA.;IMBABURA;17
2017;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;CARCHI;40
2017;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CARCHI;6
2017;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CARCHI;18
2017;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;152
2017;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;3
2017;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;CAÑAR;14
2017;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CAÑAR;4
2017;02 Febrero;P;ENSEÑANZA.;BOLIVAR;2
